State,County,"Male sufficient physical activity prevalence, 2001 (%)","Female sufficient physical activity prevalence, 2001 (%)","Male sufficient physical activity  prevalence, 2009 (%)","Female sufficient physical activity  prevalence, 2009 (%)","Male sufficient physical activity  prevalence, 2011* (%)","Female sufficient physical activity  prevalence, 2011* (%)","Difference in male sufficient physical activity prevalence, 2001-2009 (percentage points)","Difference in female sufficient physical activity prevalence, 2001-2009 (percentage points)",,*Methodological changes in the 2011 BRFSS may affect comparability between the 2011 estimates and estimates from earlier years
Vermont,Windsor,69.7,58.6,65.8,65.8,65.1,67.8,-3.9,7.2,,
Virginia,,59.7,47.0,58.0,52.6,56.4,53.6,-1.7,5.6,,
Virginia,Accomack,46.3,39.0,50.7,43.2,50.3,44.4,4.4,4.2,,
Virginia,Albemarle,62.6,55.3,64.0,61.3,63.6,61.9,1.4,6.0,,
Virginia,Alexandria City,63.3,55.9,66.2,60.3,66.0,60.9,2.9,4.4,,
Virginia,Alleghany,52.9,43.5,53.4,49.8,51.3,51.0,0.5,6.2,,
Virginia,Amelia,51.3,38.3,53.1,47.8,51.9,49.0,1.8,9.5,,
Virginia,Amherst,50.0,37.7,51.9,46.7,50.6,47.4,1.9,9.0,,
Virginia,Appomattox,50.2,38.6,53.1,48.3,51.4,49.7,2.9,9.7,,
Virginia,Arlington,67.8,58.3,66.6,61.4,65.3,62.3,-1.2,3.1,,
Virginia,Augusta,55.7,46.1,56.2,52.8,54.8,54.7,0.5,6.7,,
Virginia,Bath,51.4,43.2,53.2,48.8,51.3,49.8,1.8,5.6,,
Virginia,Bedford,56.3,47.0,56.1,49.3,53.4,50.3,-0.3,2.2,,
Virginia,Bedford City,51.6,39.4,55.6,41.2,53.6,42.2,4.0,1.8,,
Virginia,Bland,50.9,42.3,51.2,48.1,49.4,49.1,0.3,5.8,,
Virginia,Botetourt,55.9,45.6,58.4,54.1,56.5,55.1,2.4,8.5,,
Virginia,Bristol City,47.3,38.4,43.0,38.2,41.2,39.2,-4.3,-0.2,,
Virginia,Brunswick,46.1,31.0,42.8,36.0,41.1,36.9,-3.3,5.1,,
Virginia,Buchanan,35.7,28.1,42.2,36.7,41.7,37.8,6.4,8.6,,
Virginia,Buckingham,45.1,35.9,47.0,40.1,45.8,41.0,1.9,4.2,,
Virginia,Buena Vista City,49.6,37.3,50.6,45.1,48.9,46.3,0.9,7.8,,
Virginia,Campbell,53.8,40.1,54.3,48.8,52.3,49.3,0.4,8.7,,
Virginia,Caroline,48.8,39.2,53.6,46.9,52.0,47.9,4.8,7.7,,
Virginia,Carroll,46.4,38.9,49.8,47.0,48.2,48.5,3.4,8.1,,
Virginia,Charles City,50.7,35.0,48.8,41.6,46.7,42.5,-1.9,6.6,,
Virginia,Charlotte,45.4,34.1,48.7,43.4,46.6,44.3,3.3,9.3,,
Virginia,Charlottesville City,60.9,50.5,58.3,62.1,56.2,63.1,-2.6,11.7,,
Virginia,Chesapeake City,64.2,46.8,58.6,56.1,57.4,57.8,-5.6,9.3,,
Virginia,Chesterfield,65.5,48.3,61.7,56.3,59.9,57.1,-3.8,8.0,,
Virginia,Clarke,54.6,47.4,56.6,52.1,55.3,53.0,1.9,4.7,,
Virginia,Colonial Heights City,62.6,45.3,58.4,54.3,57.0,55.6,-4.2,9.0,,
Virginia,Covington City,53.1,38.6,51.6,48.3,49.8,49.2,-1.5,9.7,,
Virginia,Craig,52.3,43.5,58.4,54.7,56.6,55.5,6.1,11.1,,
Virginia,Culpeper,52.1,41.7,58.0,49.5,57.2,50.3,5.9,7.8,,
Virginia,Cumberland,47.2,36.3,50.9,43.5,48.7,44.3,3.7,7.2,,
Virginia,Danville City,53.3,35.6,51.0,38.7,49.3,40.0,-2.3,3.1,,
Virginia,Dickenson,40.7,32.5,39.5,38.2,38.0,39.7,-1.2,5.7,,
Virginia,Dinwiddie,51.5,37.0,49.4,46.2,47.1,47.1,-2.1,9.3,,
Virginia,Emporia City,41.7,24.5,46.7,40.1,45.1,40.9,5.0,15.5,,
Virginia,Essex,49.5,39.6,50.0,44.2,48.0,45.2,0.5,4.6,,
Virginia,Fairfax,67.1,56.4,65.1,59.4,65.4,60.3,-2.0,3.0,,
Virginia,Fairfax City,68.4,56.8,59.9,58.0,57.8,58.8,-8.5,1.2,,
Virginia,Falls Church City,71.4,60.9,64.8,61.6,63.4,62.6,-6.7,0.8,,
Virginia,Fauquier,59.9,48.0,61.1,55.9,60.0,56.7,1.2,7.8,,
Virginia,Floyd,50.9,42.7,54.7,49.4,52.9,50.4,3.8,6.6,,
Virginia,Fluvanna,58.1,49.8,58.1,51.5,56.3,52.5,0.0,1.7,,
Virginia,Franklin,55.1,43.5,56.1,46.7,55.7,47.3,1.0,3.2,,
Virginia,Franklin City,52.1,35.9,51.6,40.1,49.7,41.1,-0.5,4.2,,
Virginia,Frederick,55.4,44.1,54.9,49.6,52.7,51.0,-0.6,5.6,,
Virginia,Fredericksburg City,58.4,42.8,60.8,51.5,59.4,52.9,2.5,8.8,,
Virginia,Galax City,45.6,34.1,49.3,46.0,46.7,46.7,3.7,11.9,,
Virginia,Giles,52.8,44.8,52.6,46.1,51.5,47.2,-0.2,1.3,,
Virginia,Gloucester,57.0,45.1,57.6,54.0,56.5,54.8,0.6,8.9,,
Virginia,Goochland,55.6,45.1,56.0,51.8,53.1,53.0,0.3,6.7,,
Virginia,Grayson,47.0,38.1,43.7,42.3,40.7,43.4,-3.3,4.2,,
Virginia,Greene,53.1,48.1,53.4,52.9,51.5,54.0,0.2,4.9,,
Virginia,Greensville,43.1,28.9,45.6,40.1,44.2,41.1,2.5,11.3,,
Virginia,Halifax County with South Boston City,48.5,35.9,48.6,43.7,46.1,45.2,0.1,7.8,,
Virginia,Hampton City,59.3,44.2,56.0,47.1,53.5,48.4,-3.3,2.9,,
Virginia,Hanover,59.4,52.0,61.0,55.9,59.0,56.4,1.5,3.9,,
Virginia,Harrisonburg City,51.4,53.1,53.7,48.0,52.4,49.2,2.3,-5.0,,
Virginia,Henrico,62.1,48.8,61.7,54.3,59.5,56.2,-0.4,5.5,,
Virginia,Henry,53.4,36.8,50.4,41.3,47.8,41.5,-3.0,4.5,,
Virginia,Highland,50.4,42.4,49.4,45.5,47.7,46.5,-1.0,3.1,,
Virginia,Hopewell City,55.2,34.3,47.7,40.9,45.9,41.8,-7.5,6.6,,
Virginia,Isle of Wight,55.3,44.2,58.8,48.1,58.0,48.5,3.5,3.9,,
Virginia,James City,64.2,52.9,62.9,58.0,62.4,59.0,-1.3,5.1,,
Virginia,King and Queen,48.3,35.2,51.7,45.2,49.7,46.2,3.4,10.0,,
Virginia,King George,52.4,47.3,58.5,54.1,57.5,55.2,6.2,6.8,,
Virginia,King William,55.0,44.9,58.7,50.8,56.7,51.4,3.7,6.0,,
Virginia,Lancaster,55.0,38.7,53.3,53.3,51.3,54.4,-1.7,14.6,,
Virginia,Lee,40.6,32.5,46.4,40.8,44.4,41.8,5.8,8.3,,
Virginia,Lexington City,55.1,43.5,53.6,46.8,52.0,47.6,-1.4,3.3,,
Virginia,Loudoun,66.2,56.6,62.3,57.8,60.3,59.0,-3.9,1.3,,
Virginia,Louisa,50.3,42.0,54.0,50.1,52.3,50.8,3.7,8.1,,
Virginia,Lunenburg,46.5,34.6,45.3,40.0,44.3,41.1,-1.2,5.4,,
Virginia,Lynchburg City,57.1,41.2,52.6,48.2,49.5,49.2,-4.5,7.0,,
Virginia,Madison,50.2,43.8,53.2,49.6,51.4,50.8,3.0,5.8,,
Virginia,Manassas City,57.5,39.6,56.0,50.7,54.4,51.9,-1.5,11.0,,
Virginia,Manassas Park City,53.8,36.0,58.3,54.0,56.9,55.3,4.5,18.0,,
Virginia,Martinsville City,59.8,34.0,54.1,45.4,52.0,46.6,-5.7,11.4,,
Virginia,Mathews,53.5,43.4,55.3,53.1,53.6,54.2,1.9,9.7,,
Virginia,Mecklenburg,48.5,38.2,52.9,44.1,52.0,46.0,4.4,5.9,,
Virginia,Middlesex,48.5,38.4,55.3,50.4,53.7,51.2,6.8,11.9,,
Virginia,Montgomery,59.6,47.6,63.2,54.1,61.7,55.1,3.7,6.5,,
Virginia,Nelson,49.3,40.1,54.2,51.1,53.7,52.3,4.8,11.0,,
Virginia,New Kent,56.3,46.6,58.2,52.6,56.3,53.7,1.9,6.0,,
Virginia,Newport News City,60.8,45.8,56.2,49.8,53.5,50.0,-4.7,4.0,,
Virginia,Norfolk City,61.9,42.1,54.3,46.5,53.1,47.8,-7.6,4.5,,
Virginia,Northampton,48.3,40.0,48.9,41.3,46.4,42.7,0.6,1.3,,
Virginia,Northumberland,54.3,41.4,53.2,53.4,51.8,54.5,-1.1,12.0,,
Virginia,Norton City,53.7,39.1,50.5,43.6,48.9,44.6,-3.2,4.4,,
Virginia,Nottoway,49.6,33.5,48.1,42.0,46.6,43.0,-1.4,8.5,,
Virginia,Orange,51.2,43.0,56.3,50.6,54.8,51.3,5.2,7.6,,
Virginia,Page,45.1,37.7,48.9,43.4,47.7,44.3,3.8,5.7,,
Virginia,Patrick,47.5,37.6,49.9,44.9,48.6,46.3,2.4,7.3,,
Virginia,Petersburg City,54.1,32.6,44.8,35.7,43.1,36.6,-9.3,3.1,,
Virginia,Pittsylvania,54.1,37.6,55.3,44.6,55.4,46.0,1.2,7.1,,
Virginia,Poquoson City,63.1,51.5,60.0,53.8,58.3,54.9,-3.1,2.3,,
Virginia,Portsmouth City,57.6,40.3,51.8,48.8,50.1,51.5,-5.8,8.4,,
Virginia,Powhatan,56.3,45.3,53.9,50.4,51.6,51.4,-2.4,5.1,,
Virginia,Prince Edward,50.3,38.6,51.9,45.7,50.1,46.7,1.6,7.2,,
Virginia,Prince George,60.0,46.7,54.8,49.3,53.6,50.5,-5.1,2.6,,
Virginia,Prince William,63.2,45.1,61.0,56.6,58.8,57.5,-2.2,11.4,,
Virginia,Pulaski,53.5,44.0,56.5,45.7,55.0,46.5,2.9,1.7,,
Virginia,Radford City,60.0,48.7,63.2,48.1,62.0,49.5,3.2,-0.6,,
Virginia,Rappahannock,53.0,44.6,53.9,51.1,52.2,51.9,0.9,6.5,,
Virginia,Richmond,43.4,30.4,46.8,45.0,44.9,45.8,3.4,14.5,,
Virginia,Richmond City,56.9,40.7,56.7,49.0,55.7,50.9,-0.2,8.3,,
Virginia,Roanoke,61.0,47.6,62.3,53.7,61.4,54.4,1.3,6.1,,
Virginia,Roanoke City,53.6,37.4,52.7,46.7,51.1,47.5,-0.8,9.3,,
Virginia,Rockbridge,49.1,40.3,53.8,49.3,52.0,50.1,4.6,9.0,,
Virginia,Rockingham,50.9,48.0,50.9,48.2,48.5,49.2,0.0,0.3,,
Virginia,Russell,47.2,35.3,44.3,41.5,42.5,41.9,-2.9,6.2,,
Virginia,Salem City,58.6,42.2,57.7,52.3,56.0,53.2,-0.9,10.1,,
Virginia,Scott,46.5,33.3,46.2,39.2,45.2,40.0,-0.3,6.0,,
Virginia,Shenandoah,52.4,45.4,56.2,48.4,54.5,49.5,3.8,3.0,,
Virginia,Smyth,49.9,40.3,45.7,45.0,43.7,45.9,-4.2,4.7,,
Virginia,Southampton,44.6,33.3,47.8,41.9,45.8,43.0,3.2,8.6,,
Virginia,Spotsylvania,57.8,48.1,59.3,54.4,57.2,55.9,1.5,6.3,,
Virginia,Stafford,62.7,49.0,63.1,55.6,62.0,55.9,0.3,6.6,,
Virginia,Staunton City,58.1,40.1,52.5,46.0,50.4,47.0,-5.6,5.8,,
Virginia,Suffolk City,57.4,42.1,55.4,48.7,54.2,49.4,-2.1,6.6,,
Virginia,Surry,52.2,39.8,50.2,43.5,48.0,44.5,-1.9,3.7,,
Virginia,Sussex,41.7,28.8,43.7,37.7,42.4,38.9,2.0,8.9,,
Virginia,Tazewell,51.2,38.5,46.5,43.1,44.1,44.1,-4.6,4.6,,
Virginia,Virginia Beach City,68.3,51.6,56.9,56.7,52.5,56.9,-11.4,5.1,,
Virginia,Warren,53.7,42.4,56.0,51.7,54.4,53.3,2.3,9.3,,
Virginia,Washington,51.2,41.9,47.8,46.1,45.7,47.3,-3.4,4.1,,
Virginia,Waynesboro City,57.4,42.2,54.1,46.3,52.4,47.3,-3.3,4.1,,
Virginia,Westmoreland,46.9,37.4,46.0,46.7,43.3,48.2,-0.8,9.3,,
Virginia,Williamsburg City,64.5,55.0,62.7,58.5,61.4,59.6,-1.9,3.5,,
Virginia,Winchester City,55.4,40.6,54.6,50.6,52.4,51.2,-0.8,10.0,,
Virginia,Wise,43.7,32.3,41.7,37.1,39.1,37.6,-2.0,4.8,,
Virginia,Wythe,49.8,42.2,50.7,47.2,49.0,48.5,0.9,5.0,,
Virginia,York,65.8,54.5,63.0,57.8,62.0,58.6,-2.8,3.3,,
Washington,,65.9,58.0,63.2,59.0,61.2,60.0,-2.6,0.9,,
Washington,Adams,50.4,43.5,45.2,44.1,41.9,44.6,-5.2,0.6,,
Washington,Asotin,61.2,53.2,60.7,52.4,58.7,54.6,-0.5,-0.8,,
Washington,Benton,61.1,55.2,64.1,56.4,62.8,57.4,3.0,1.3,,
Washington,Chelan,63.3,52.9,61.5,56.2,60.1,57.6,-1.9,3.3,,
Washington,Clallam,70.7,64.1,69.9,64.6,69.2,64.8,-0.8,0.5,,
Washington,Clark,65.9,57.5,62.6,58.7,60.2,59.9,-3.3,1.1,,
Washington,Columbia,64.9,54.7,63.9,54.7,62.2,56.2,-0.9,0.1,,
Washington,Cowlitz,68.7,55.0,58.7,52.4,58.3,53.1,-10.0,-2.6,,
Washington,Douglas,59.9,52.3,58.6,52.5,56.8,53.1,-1.2,0.2,,
Washington,Ferry,60.6,55.9,56.1,51.6,54.5,52.8,-4.4,-4.3,,
Washington,Franklin,53.1,45.6,49.9,50.4,46.0,50.4,-3.1,4.8,,
Washington,Garfield,57.5,52.0,61.9,58.3,59.1,59.1,4.3,6.3,,
Washington,Grant,56.2,47.8,53.8,47.3,51.5,47.7,-2.3,-0.5,,
Washington,Grays Harbor,65.1,54.2,59.2,54.9,58.4,55.2,-5.9,0.6,,
Washington,Island,73.5,66.3,67.7,66.9,66.7,67.4,-5.8,0.5,,
Washington,Jefferson,71.6,68.3,72.2,67.9,72.2,68.8,0.5,-0.4,,
Washington,King,67.4,60.9,66.1,62.7,64.5,64.5,-1.3,1.7,,
Washington,Kitsap,71.7,62.2,69.7,60.0,68.8,61.0,-1.9,-2.2,,
Washington,Kittitas,66.1,59.4,63.4,61.5,61.4,63.8,-2.7,2.0,,
Washington,Klickitat,64.8,52.4,60.0,57.0,57.8,59.8,-4.7,4.7,,
Washington,Lewis,64.3,54.4,57.9,55.6,55.6,56.9,-6.4,1.2,,
Washington,Lincoln,59.7,58.0,58.0,56.4,56.9,57.4,-1.7,-1.6,,
Washington,Mason,63.2,57.9,62.3,57.2,58.4,57.3,-1.0,-0.7,,
Washington,Okanogan,58.2,53.6,57.2,51.4,54.8,52.6,-1.0,-2.3,,
Washington,Pacific,60.4,51.4,53.2,56.2,49.3,59.2,-7.2,4.9,,
Washington,Pend Oreille,61.8,56.4,62.5,55.1,61.1,56.7,0.7,-1.3,,
Washington,Pierce,64.4,56.8,61.3,56.1,57.4,56.6,-3.1,-0.7,,
Washington,San Juan,74.2,69.4,69.8,71.1,70.4,71.6,-4.4,1.7,,
Washington,Skagit,66.9,56.2,61.6,60.7,60.0,62.1,-5.3,4.6,,
Washington,Skamania,67.4,58.6,62.6,57.8,59.8,58.9,-4.8,-0.8,,
Washington,Snohomish,65.7,58.6,62.0,57.2,59.1,57.4,-3.7,-1.3,,
Washington,Spokane,66.7,55.0,62.6,57.9,60.7,58.2,-4.1,2.9,,
Washington,Stevens,64.4,55.4,56.9,57.6,54.4,59.1,-7.5,2.2,,
Washington,Thurston,69.8,60.4,65.7,61.6,64.0,62.2,-4.1,1.2,,
Washington,Wahkiakum,63.3,54.6,62.6,57.0,62.4,57.9,-0.7,2.4,,
Washington,Walla Walla,59.9,55.0,62.8,60.5,60.8,61.7,2.9,5.5,,
Washington,Whatcom,68.6,60.7,65.3,62.2,64.6,62.5,-3.3,1.5,,
Washington,Whitman,66.7,61.1,62.1,60.4,58.1,60.9,-4.6,-0.8,,
Washington,Yakima,55.1,45.2,53.1,48.4,50.5,49.7,-2.0,3.1,,
West Virginia,,52.1,42.2,50.3,41.8,47.8,42.4,-1.9,-0.4,,
West Virginia,Barbour,52.5,42.1,46.9,42.8,43.3,43.4,-5.6,0.8,,
West Virginia,Berkeley,48.2,44.5,54.1,45.3,51.1,45.3,5.8,0.9,,
West Virginia,Boone,42.7,32.6,39.6,31.3,37.0,31.9,-3.1,-1.3,,
West Virginia,Braxton,44.6,38.9,47.3,41.9,45.4,43.5,2.7,3.0,,
West Virginia,Brooke,54.8,39.7,52.1,45.1,49.5,46.2,-2.7,5.4,,
West Virginia,Cabell,55.9,46.8,50.9,40.6,48.3,41.0,-4.9,-6.2,,
West Virginia,Calhoun,42.3,34.9,44.6,40.7,41.9,41.8,2.3,5.8,,
West Virginia,Clay,42.9,35.2,41.6,36.7,39.5,37.5,-1.3,1.5,,
West Virginia,Doddridge,46.7,37.6,50.6,43.3,48.7,44.2,3.9,5.7,,
West Virginia,Fayette,47.2,38.3,48.4,37.9,46.6,38.7,1.2,-0.4,,
West Virginia,Gilmer,42.6,37.8,49.4,41.3,47.4,42.6,6.8,3.5,,
West Virginia,Grant,50.9,39.4,52.1,43.3,49.9,44.5,1.2,3.9,,
West Virginia,Greenbrier,47.5,44.0,51.7,42.7,50.6,42.9,4.2,-1.3,,
West Virginia,Hampshire,52.7,40.4,49.4,39.2,46.8,39.6,-3.3,-1.2,,
West Virginia,Hancock,58.2,44.5,51.9,44.8,49.1,45.1,-6.3,0.3,,
West Virginia,Hardy,50.2,43.1,52.5,41.4,51.1,41.9,2.4,-1.6,,
West Virginia,Harrison,55.8,45.3,53.6,43.2,51.9,43.3,-2.2,-2.1,,
West Virginia,Jackson,52.0,40.1,49.4,41.7,47.5,42.8,-2.6,1.6,,
West Virginia,Jefferson,50.6,44.1,50.3,50.6,46.4,51.3,-0.3,6.5,,
West Virginia,Kanawha,58.0,42.5,51.8,41.7,50.0,42.8,-6.3,-0.8,,
West Virginia,Lewis,51.1,40.9,50.2,45.8,46.7,47.0,-1.0,5.0,,
West Virginia,Lincoln,37.8,32.7,40.9,32.1,38.6,32.9,3.1,-0.6,,
West Virginia,Logan,39.8,33.4,41.8,33.8,39.3,34.5,1.9,0.4,,
West Virginia,Marion,58.5,46.8,50.0,42.4,46.8,43.0,-8.5,-4.4,,
West Virginia,Marshall,55.3,42.3,53.9,42.2,51.0,43.1,-1.4,-0.2,,
West Virginia,Mason,49.3,39.0,45.6,35.9,43.0,36.4,-3.7,-3.1,,
West Virginia,McDowell,35.3,28.4,35.7,29.6,34.7,30.8,0.4,1.2,,
West Virginia,Mercer,49.7,41.1,44.8,39.5,41.5,38.9,-4.9,-1.7,,
West Virginia,Mineral,58.1,44.7,56.4,44.8,54.3,46.0,-1.6,0.2,,
West Virginia,Mingo,35.7,31.0,39.1,34.3,36.0,35.4,3.4,3.3,,
West Virginia,Monongalia,62.2,52.7,58.2,47.1,56.9,47.1,-4.0,-5.6,,
West Virginia,Monroe,46.8,43.8,49.4,43.6,48.3,43.9,2.7,-0.2,,
West Virginia,Morgan,51.3,41.0,56.6,45.3,55.4,45.9,5.3,4.3,,
West Virginia,Nicholas,47.4,40.8,46.9,40.6,42.7,41.0,-0.5,-0.2,,
West Virginia,Ohio,58.5,44.4,53.5,42.7,50.0,43.3,-5.0,-1.6,,
West Virginia,Pendleton,49.9,42.6,51.5,46.6,49.2,47.5,1.6,4.0,,
West Virginia,Pleasants,55.8,43.6,56.0,49.8,54.2,50.8,0.2,6.2,,
West Virginia,Pocahontas,48.5,40.2,55.0,49.3,53.3,50.4,6.4,9.0,,
West Virginia,Preston,52.3,43.8,52.5,45.9,49.6,46.2,0.2,2.2,,
West Virginia,Putnam,56.6,46.7,55.1,44.0,53.5,44.9,-1.5,-2.7,,
West Virginia,Raleigh,51.2,39.2,46.5,38.4,43.8,39.5,-4.7,-0.8,,
West Virginia,Randolph,52.8,40.0,51.5,46.5,47.6,47.0,-1.3,6.5,,
West Virginia,Ritchie,50.6,39.9,50.2,45.2,48.5,46.2,-0.4,5.3,,
West Virginia,Roane,48.5,37.0,47.0,41.4,45.7,42.4,-1.5,4.3,,
West Virginia,Summers,40.0,37.2,47.5,39.5,46.5,40.6,7.5,2.3,,
West Virginia,Taylor,55.1,44.1,49.0,45.1,45.8,45.6,-6.1,1.0,,
West Virginia,Tucker,53.2,43.6,54.8,49.4,53.1,50.2,1.6,5.8,,
West Virginia,Tyler,51.8,41.2,53.4,46.8,51.5,47.8,1.6,5.6,,
West Virginia,Upshur,53.7,42.9,51.8,43.7,49.6,43.5,-1.9,0.8,,
West Virginia,Wayne,44.2,36.7,43.6,37.7,40.7,38.0,-0.5,1.0,,
West Virginia,Webster,39.8,33.0,42.6,38.3,41.1,39.2,2.8,5.3,,
West Virginia,Wetzel,54.6,45.6,52.2,41.2,49.0,41.2,-2.4,-4.5,,
West Virginia,Wirt,50.8,39.0,53.3,47.4,51.2,48.5,2.6,8.4,,
West Virginia,Wood,56.0,46.1,53.6,42.8,50.6,42.1,-2.3,-3.2,,
West Virginia,Wyoming,43.3,34.0,40.4,33.7,37.6,34.3,-2.9,-0.3,,
Wisconsin,,62.1,53.4,60.7,56.5,59.5,57.7,-1.3,3.1,,
Wisconsin,Adams,52.7,46.3,58.7,51.6,56.2,52.5,6.0,5.3,,
Wisconsin,Ashland,61.2,53.5,65.3,58.1,63.6,58.8,4.1,4.6,,
Wisconsin,Barron,57.2,53.3,60.4,56.3,59.2,57.2,3.2,3.0,,
Wisconsin,Bayfield,61.6,54.9,67.6,60.7,65.8,61.7,6.0,5.8,,
Wisconsin,Brown,63.7,51.7,60.9,58.8,60.0,59.8,-2.7,7.2,,
Wisconsin,Buffalo,58.9,55.3,58.5,56.7,57.6,57.8,-0.5,1.4,,
Wisconsin,Burnett,57.6,54.6,61.7,55.8,59.6,56.9,4.1,1.2,,
Wisconsin,Calumet,64.8,55.3,61.4,57.0,59.4,58.0,-3.5,1.7,,
Wisconsin,Chippewa,60.8,54.9,61.3,60.1,60.0,61.6,0.4,5.2,,
Wisconsin,Clark,55.0,48.6,55.5,51.9,52.7,53.2,0.5,3.3,,
Wisconsin,Columbia,59.6,52.1,60.9,57.6,60.2,58.7,1.4,5.5,,
Wisconsin,Crawford,56.3,49.2,60.6,55.4,59.6,56.4,4.3,6.2,,
Wisconsin,Dane,68.6,60.8,64.9,61.5,64.4,62.9,-3.7,0.6,,
Wisconsin,Dodge,59.5,51.6,53.6,56.8,50.1,57.9,-5.9,5.2,,
Wisconsin,Door,60.5,53.1,61.6,61.0,60.1,62.6,1.1,7.9,,
Wisconsin,Douglas,62.6,56.6,66.3,56.4,65.6,57.3,3.7,-0.2,,
Wisconsin,Dunn,60.9,57.5,59.7,61.0,57.8,61.8,-1.2,3.5,,
Wisconsin,Eau Claire,64.4,57.4,61.2,59.4,60.0,60.3,-3.2,2.0,,
Wisconsin,Florence,60.2,53.4,59.4,56.2,57.8,57.2,-0.8,2.8,,
Wisconsin,Fond du Lac,62.4,52.1,60.2,55.3,59.8,56.4,-2.2,3.2,,
Wisconsin,Forest,56.6,49.7,59.8,53.6,57.8,54.6,3.1,3.9,,
Wisconsin,Grant,57.4,50.8,59.9,56.9,58.8,57.8,2.5,6.1,,
Wisconsin,Green,57.5,53.1,61.3,59.6,60.7,61.0,3.8,6.5,,
Wisconsin,Green Lake,57.3,50.2,58.5,57.9,56.0,58.8,1.2,7.7,,
Wisconsin,Iowa,61.1,57.6,62.1,59.8,59.6,60.8,1.0,2.2,,
Wisconsin,Iron,58.5,53.9,62.2,56.5,60.5,57.4,3.7,2.6,,
Wisconsin,Jackson,60.3,47.8,58.5,50.2,56.5,51.3,-1.8,2.4,,
Wisconsin,Jefferson,60.9,55.8,58.8,57.9,58.0,59.0,-2.0,2.1,,
Wisconsin,Juneau,58.9,46.0,56.8,50.6,54.6,51.7,-2.1,4.6,,
Wisconsin,Kenosha,64.6,51.1,60.1,52.7,58.1,53.0,-4.5,1.6,,
Wisconsin,Kewaunee,59.8,50.2,59.2,58.2,57.5,58.9,-0.6,8.0,,
Wisconsin,La Crosse,63.6,56.5,65.9,57.4,65.0,58.3,2.2,0.9,,
Wisconsin,Lafayette,58.3,54.3,57.1,56.6,55.7,57.9,-1.2,2.3,,
Wisconsin,Langlade,59.5,48.0,59.1,52.6,57.6,53.9,-0.4,4.6,,
Wisconsin,Lincoln,59.4,50.5,62.6,55.4,62.4,56.8,3.3,4.9,,
Wisconsin,Manitowoc,62.0,52.1,57.9,56.4,55.5,57.7,-4.0,4.2,,
Wisconsin,Marathon,62.9,54.4,57.4,55.3,53.8,55.8,-5.6,0.9,,
Wisconsin,Marinette,60.3,50.8,58.9,55.0,57.3,55.8,-1.3,4.2,,
Wisconsin,Marquette,51.5,49.1,58.7,56.8,57.0,58.3,7.2,7.7,,
Wisconsin,Menominee,59.4,43.9,57.0,49.3,55.2,50.5,-2.4,5.4,,
Wisconsin,Milwaukee,57.1,47.1,58.5,52.6,58.4,54.6,1.4,5.5,,
Wisconsin,Monroe,59.8,48.8,56.0,54.3,53.2,55.3,-3.8,5.5,,
Wisconsin,Oconto,60.1,50.0,60.2,56.7,58.5,57.8,0.1,6.7,,
Wisconsin,Oneida,60.3,53.0,65.1,57.6,63.6,58.8,4.7,4.6,,
Wisconsin,Outagamie,63.7,57.2,64.9,56.0,65.1,56.7,1.2,-1.1,,
Wisconsin,Ozaukee,67.7,60.9,65.0,61.9,64.3,62.9,-2.7,1.0,,
Wisconsin,Pepin,57.5,53.2,56.0,56.3,54.4,57.5,-1.4,3.1,,
Wisconsin,Pierce,61.7,56.0,59.7,57.4,57.4,58.0,-2.0,1.4,,
Wisconsin,Polk,61.1,58.3,61.5,60.1,59.0,61.1,0.3,1.8,,
Wisconsin,Portage,66.4,53.4,63.7,56.2,62.2,57.1,-2.7,2.8,,
Wisconsin,Price,58.8,53.5,61.1,57.7,59.0,59.8,2.3,4.2,,
Wisconsin,Racine,60.9,52.8,58.6,55.1,56.6,55.9,-2.3,2.3,,
Wisconsin,Richland,57.6,50.8,62.0,55.0,61.5,55.5,4.4,4.2,,
Wisconsin,Rock,61.3,50.4,56.6,55.4,54.2,57.0,-4.7,5.1,,
Wisconsin,Rusk,57.4,48.9,57.8,55.9,55.4,57.0,0.4,7.0,,
Wisconsin,Sauk,59.1,49.8,57.4,52.4,54.6,52.7,-1.7,2.6,,
Wisconsin,Sawyer,60.4,54.1,62.3,57.3,59.9,58.5,1.9,3.2,,
Wisconsin,Shawano,60.4,48.2,56.8,54.9,54.3,56.1,-3.6,6.6,,
Wisconsin,Sheboygan,60.9,54.3,59.7,56.5,58.4,57.6,-1.2,2.2,,
Wisconsin,St. Croix,64.6,60.5,63.0,59.2,61.6,60.0,-1.6,-1.3,,
Wisconsin,Taylor,56.7,50.5,59.4,52.5,58.4,53.0,2.7,2.1,,
Wisconsin,Trempealeau,58.9,52.7,59.8,53.4,57.8,53.8,0.9,0.7,,
Wisconsin,Vernon,56.2,47.9,56.8,53.2,54.3,53.9,0.6,5.3,,
